"Seven"%1995%"David Fincher"%"Brad"%"Pitt"
"Shrek"%2001%"Andrew Adamson Vicky Jenson"%"Mike"%"Myers"
"Shrek"%2001%"Andrew Adamson Vicky Jenson"%"Cameron"%"Diaz"
"Shrek"%2001%"Andrew Adamson Vicky Jenson"%"Eddie"%"Murphy"
"Terminator 2"%1991%"James Cameron"%"Arnold"%"Schwarzeneggar"
"The Matrix"%1999%"Wachowski Brothers"%"Laurence "%"Fishburne"
"The Matrix"%1999%"Wachowski Brothers"%"Hugo"%"Weaving"
"The Matrix"%1999%"Wachowski Brothers"%"Keanu"%"Reeves"
"White Chicks"%2004%"Keenan Ivory Wayans"%"Marlon"%"Wayans"
"Star Wars: Episode I"%1999%"George Lucas"%"Ewan"%"MacGregor"
"Star Wars: Episode I"%1999%"George Lucas"%"Natalie"%"Portman"
"The Village"%2004%"M. Night Shyamalan"%"Joaquin"%"Phoenix"
"The Village"%2004%"M. Night Shyamalan"%"Bryce"%"Howard"
"The Village"%2004%"M. Night Shyamalan"%"Adrien"%"Brody"
"The Village"%2004%"M. Night Shyamalan"%"William"%"Hurt"
"The Village"%2004%"M. Night Shyamalan"%"Sigourney"%"Weaver"
"The Village"%2004%"M. Night Shyamalan"%"Brendan"%"Gleeson"
"The Village"%2004%"M. Night Shyamalan"%"Micheal"%"Pitt"
"Troy"%2004%"Wolfgang Peterson"%"Orlando"%"Bloom"
"Troy"%2004%"Wolfgang Peterson"%"Diane"%"Kruger"
"Troy"%2004%"Wolfgang Peterson"%"Brad"%"Pitt"
"National Treasure"%2004%"Jon Turteltaub"%"Nicolas"%"Cage"
"National Treasure"%2004%"Jon Turteltaub"%"Harvey"%"Keitel"
"National Treasure"%2004%"Jon Turteltaub"%"Nicholas"%"Cage"
"Spider-Man 2"%2004%"Sam Raimi"%"Tobey"%"Maguire"
"The Incredibles"%2004%"Brad Bird"%"Samuel L."%"Jackson"
"The Incredibles"%2004%"Brad Bird"%"Craig"%"Nelson"
"The Incredibles"%2004%"Brad Bird"%"Holly"%"Hunter"
"The Polar Express"%2004%"Robert Zemeckis"%"Nona"%"Gaye"
"Hellboy"%2004%"Guillermo del Toro"%"Ron"%"Perlman"
"Hellboy"%2004%"Guillermo del Toro"%"John"%"Hurt"
"Hellboy"%2004%"Guillermo del Toro"%"Selma"%"Blair"
"Hellboy"%2004%"Guillermo del Toro"%"Jeffery"%"Tambor"
"Hellboy"%2004%"Guillermo del Toro"%"David"%"Pierce"
"50 First Dates"%2004%"Peter Segal"%"Adam"%"Sandler"
"Oceans Twelve"%2004%"Steven Soderbergh"%"Gerge"%"Clooney"
"Oceans Twelve"%2004%"Steven Soderbergh"%"Julia"%"Roberts"
"Oceans Twelve"%2004%"Steven Soderbergh"%"Don"%"Cheadle"
"Oceans Twelve"%2004%"Steven Soderbergh"%"Hugh"%"Grant"
"Oceans Twelve"%2004%"Steven Soderbergh"%"Catherine"%"Zeta-Jones"
"Oceans Twelve"%2004%"Steven Soderbergh"%"Brad"%"Pitt"
"Oceans Twelve"%2004%"Steven Soderbergh"%"George"%"Clooney"
"When Harry Met Sally"%1989%"Rob Reiner"%"Meg"%"Ryan"
"Being Human"%1994%"Bill Forsyth"%"Robin"%"Williams"
"Bone Collector"%1999%"Phillip Noyce"%"Angelina"%"Jolie"
"Bone Collector"%1999%"Phillip Noyce"%"Denzel"%"Washington"
"Good Will Hunting"%1997%"Gus Van Sant"%"Robin"%"Williams"
"Good Will Hunting"%1997%"Gus Van Sant"%"Matt"%"Damon"
"Ride With the Devil"%1999%"Ang Lee"%"Tobey"%"Maguire"
"Master and Commander: The Far Side of the World"%2003%"Peter Weir"%"Russell"%"Crowe"
"The Others"%2001%"Alejandro Amenabar"%"Nicole"%"Kidman"
"Love Actually"%2003%"Richard Curtis"%"Dennis"%"Quaid"
"Love Actually"%2003%"Richard Curtis"%"Hugh"%"Grant"
"Love Actually"%2003%"Richard Curtis"%"Martine"%"McCutcheor"
"Fahrenheit 9/11"%2004%"Michael Moore"%"Michael"%"Moore"
"Almost Famous"%2000%"Cameron Crowe"%"Kate"%"Hudson"
"A Beautiful Mind"%2001%"Ron Howard"%"Jennifer"%"Connelly"
"A Beautiful Mind"%2001%"Ron Howard"%"Ed"%"Harris"
"A Beautiful Mind"%2001%"Ron Howard"%"Russell"%"Crowe"
"Proof of Life"%2000%"Taylor Hackford"%"Meg"%"Ryan"
"Proof of Life"%2000%"Taylor Hackford"%"Russell"%"Crowe"
"Philadelphia"%1993%"Jonathan Demme"%"Tom"%"Hanks"
"Philadelphia"%1993%"Jonathan Demme"%"Denzel"%"Washington"
"Courage Under Fire"%1996%"Edward Zwick"%"Meg"%"Ryan"
"Courage Under Fire"%1996%"Edward Zwick"%"Matt"%"Damon"
"Courage Under Fire"%1996%"Edward Zwick"%"Denzel"%"Washington"
"You've Got Mail"%1998%"Nora Ephron"%"Meg"%"Ryan"
"You've Got Mail"%1998%"Nora Ephron"%"Tom"%"Hanks"
"The terminal"%2004%"Steven Spielberg"%"Catherine"%"Zeta-Jones"
"The terminal"%2004%"Steven Spielberg"%"Tom"%"Hanks"
"Rush Hour 2"%2001%"Brett Ratner"%"Jackie"%"Chan"
"Rush Hour 2"%2001%"Brett Ratner"%"Chris"%"Tucker"
"The Fifth Element"%1997%"Luc Besson"%"Chris"%"Tucker"
"The Fifth Element"%1997%"Luc Besson"%"Bruce"%"Willis"
"Shall We Dance"%2004%"Peter Chelsom"%"Jennifer"%"Lopez"
"Shall We Dance"%2004%"Peter Chelsom"%"Richard"%"Gere"
"Runaway Bride"%1999%"Garry Marshall"%"Richard"%"Gere"
"Runaway Bride"%1999%"Garry Marshall"%"Julia"%"Roberts"
"Ocean Twelve"%2004%"Steven Soderbergh"%"Julia"%"Roberts"
"Ocean Twelve"%2004%"Steven Soderbergh"%"Brad"%"Pitt"
"Ocean Twelve"%2004%"Steven Soderbergh"%"Catherine"%"Zeta-Jones"
"Ocean Twelve"%2004%"Steven Soderbergh"%"George"%"Clooney"
"Intolerable Cruelty"%2003%"Joel Coen"%"Catherine"%"Zeta-Jones"
"Intolerable Cruelty"%2003%"Joel Coen"%"George"%"Clooney"
"Finding Neverland"%2004%"Marc Forster"%"Johnny"%"Depp"
"Finding Neverland"%2004%"Marc Forster"%"Kate"%"Winslet"
"Sleepy Hollow"%1999%"Tim Burton"%"Johnny"%"Depp"
"Sleepy Hollow"%1999%"Tim Burton"%"Christina"%"Ricci"
"External Sunshine of the Spotless Mind"%2004%"Michel Gondry"%"Kate"%"Winslet"
"External Sunshine of the Spotless Mind"%2004%"Michel Gondry"%"Jim"%"Carrery"
"Catwoman"%2004%"Pitof"%"Halle"%"Berry"
"Catwoman"%2004%"Pitof"%"Halle"%"Barry"
"Meet the Fockers"%2004%"Jay Roach"%"Ben"%"Stiller"
"Meet the Fockers"%2004%"Jay Roach"%"Barbra"%"Streisand"
"Meet the Fockers"%2004%"Jay Roach"%"Owen"%"Wilson"
"Meet the Fockers"%2004%"Jay Roach"%"Dustin"%"Hoffman"
"Meet the Fockers"%2004%"Jay Roach"%"Robert"%"DeNiro"
"Meet the Fockers"%2004%"Jay Roach"%"Robert"%"De Niro"
"Dodgeball: A True Underdog Story"%2004%"Rawson Marshall Thurber"%"Ben"%"Stiller"
"Dodgeball: A True Underdog Story"%2004%"Rawson Marshall Thurber"%"Vince"%"Vaughn"
"Starsky & Hutch"%2004%"Todd Phillips"%"Owen"%"Wilson"
"Starsky & Hutch"%2004%"Todd Phillips"%"Ben"%"Stiller"
"Starsky & Hutch"%2004%"Todd Phillips"%"Vince"%"Vaughn"
"Starsky & Hutch"%2004%"Todd Phillips"%"Snoop"%"Dogg"
"Training Day"%2001%"Antonie Fuqua"%"Eva"%"Mendes"
"Training Day"%2001%"Antonie Fuqua"%"Ethan"%"Hawke"
"Training Day"%2001%"Antonie Fuqua"%"Snoop"%"Dogg"
"Training Day"%2001%"Antonie Fuqua"%"Denzel"%"Washington"
"Man on Fire"%2001%"Tony Scott"%"Denzel"%"Washington"
"Man on Fire"%2001%"Tony Scott"%"Christopher"%"Walken"
"The Stepford Wives"%2004%"Frank Oz"%"Christopher"%"Walken"
"The Stepford Wives"%2004%"Frank Oz"%"Nicole"%"Kidman"
"Eyes Wide Shut"%1999%"Stanley Kubrick"%"Nicole"%"Kidman"
"Eyes Wide Shut"%1999%"Stanley Kubrick"%"Tom"%"Cruise"
"Collateral"%2004%"Michael Mann"%"Tom"%"Cruise"
"Collateral"%2004%"Michael Mann"%"Jamie"%"Fox"
"Ray"%2004%"Taylor Hackford"%"Jamie"%"Fox"
"Ray"%2004%"Taylor Hackford"%"Kerry"%"Washington"
"Bad Company"%2002%"Joel Schumacher"%"Kerry"%"Washington"
"One Eight Seven"%1997%"Kevin Reynolds"%"Samuel"%"Jackson"
"One Eight Seven"%1997%"Kevin Reynolds"%"Tara"%"Subkoff"
"Thir13en Ghosts"%2001%"Steve Beck"%"Tony"%"Shalhoub"
"Thir13en Ghosts"%2001%"Steve Beck"%"Timothy"%"Spall"
"24 Hour Party People"%2002%"Michael Winterbottom"%"Steve"%"Coogan"
"24 Hour Party People"%2002%"Michael Winterbottom"%"Christian"%"Bale"
"2001: A Space Odyssey"%1968%"Stanley Kubrick"%"Keir"%"Dullea"
"2001: A Space Odyssey"%1968%"Stanley Kubrick"%"Hilary"%"Swank"
"A Clockwork Orange"%1971%"Stanley Kubrik"%"Malcolm"%"McDowell"
"A Clockwork Orange"%1971%"Stanley Kubrik"%"Kurt"%"Russell"
"3000 Miles to Graceland"%2001%"Demian Lichtenstein"%"Malcolm"%"McDowell"
"3000 Miles to Graceland"%2001%"Demian Lichtenstein"%"Kurt"%"Russell"
"The Affair of the Necklace"%2001%"Charles Shyer"%"Keir"%"Dullea"
"The Affair of the Necklace"%2001%"Charles Shyer"%"Hilary"%"Swank"
"Batman Begins"%2005%"Christopher Nolan"%"Michael"%"Caine"
"Batman Begins"%2005%"Christopher Nolan"%"Liam"%"Neeson"
"Batman Begins"%2005%"Christopher Nolan"%"Morgan"%"Freeman"
"Batman Begins"%2005%"Christopher Nolan"%"Katie"%"Holmes"
"Batman Begins"%2005%"Christopher Nolan"%"Tobey"%"Maguire"
"Batman Begins"%2005%"Christopher Nolan"%"Steve"%"Coogan"
"Batman Begins"%2005%"Christopher Nolan"%"Christian"%"Bale"
"All or Nothing"%2002%"Mike Leigh"%"Tony"%"Shalhoub"
"All or Nothing"%2002%"Mike Leigh"%"Timothy"%"Spall"
"All Over Me"%1997%"Alex Sichel"%"Samuel"%"Jackson"
"All Over Me"%1997%"Alex Sichel"%"Tara"%"Subkoff"
